1587087494309,861,HomePage,200,OK,Users 1-6,text,true,,102991,236,20,20,https://learnsdet.com/,69,0,32
1587087494309,69,HomePage-0,301,Moved Permanently,Users 1-6,text,true,,479,118,20,20,http://learnsdet.com/,69,0,32
1587087494379,791,HomePage-1,200,OK,Users 1-6,text,true,,102512,118,20,20,https://learnsdet.com/,619,0,503
1587087494233,960,HomePage,200,OK,Users 1-4,text,true,,102991,236,20,20,https://learnsdet.com/,131,0,82
1587087494607,580,HomePage,200,OK,Users 1-12,text,true,,102991,236,20,20,https://learnsdet.com/,68,0,33
1587087494233,135,HomePage-0,301,Moved Permanently,Users 1-4,text,true,,479,118,20,20,http://learnsdet.com/,131,0,82
1587087494607,68,HomePage-0,301,Moved Permanently,Users 1-12,text,true,,479,118,20,20,http://learnsdet.com/,68,0,33
1587087494372,821,HomePage-1,200,OK,Users 1-4,text,true,,102512,118,20,20,https://learnsdet.com/,626,0,510
1587087494676,511,HomePage-1,200,OK,Users 1-12,text,true,,102512,118,20,20,https://learnsdet.com/,371,0,210
1587087494233,952,HomePage,200,OK,Users 1-3,text,true,,102991,236,20,20,https://learnsdet.com/,135,0,82
1587087494410,762,HomePage,200,OK,Users 1-8,text,true,,102991,236,20,20,https://learnsdet.com/,70,0,34
1587087494233,135,HomePage-0,301,Moved Permanently,Users 1-3,text,true,,479,118,20,20,http://learnsdet.com/,135,0,82
1587087494410,70,HomePage-0,301,Moved Permanently,Users 1-8,text,true,,479,118,20,20,http://learnsdet.com/,70,0,34
1587087494373,812,HomePage-1,200,OK,Users 1-3,text,true,,102512,118,20,20,https://learnsdet.com/,625,0,507
1587087494482,690,HomePage-1,200,OK,Users 1-8,text,true,,102512,118,20,20,https://learnsdet.com/,562,0,399
1587087494257,914,HomePage,200,OK,Users 1-5,text,true,,102991,236,20,20,https://learnsdet.com/,107,0,59
1587087494460,722,HomePage,200,OK,Users 1-9,text,true,,102991,236,20,20,https://learnsdet.com/,67,0,32
1587087494257,111,HomePage-0,301,Moved Permanently,Users 1-5,text,true,,479,118,20,20,http://learnsdet.com/,107,0,59
1587087494460,67,HomePage-0,301,Moved Permanently,Users 1-9,text,true,,479,118,20,20,http://learnsdet.com/,67,0,32
1587087494372,799,HomePage-1,200,OK,Users 1-5,text,true,,102512,118,20,20,https://learnsdet.com/,678,0,512
1587087494527,655,HomePage-1,200,OK,Users 1-9,text,true,,102512,118,20,20,https://learnsdet.com/,455,0,358
1587087494361,838,HomePage,200,OK,Users 1-7,text,true,,102991,236,20,20,https://learnsdet.com/,68,0,33
1587087494361,68,HomePage-0,301,Moved Permanently,Users 1-7,text,true,,479,118,20,20,http://learnsdet.com/,68,0,33
1587087494430,769,HomePage-1,200,OK,Users 1-7,text,true,,102512,118,20,20,https://learnsdet.com/,570,0,449
1587087494509,701,HomePage,200,OK,Users 1-10,text,true,,102991,236,20,20,https://learnsdet.com/,70,0,36
1587087494509,70,HomePage-0,301,Moved Permanently,Users 1-10,text,true,,479,118,20,20,http://learnsdet.com/,70,0,36
1587087494580,630,HomePage-1,200,OK,Users 1-10,text,true,,102512,118,20,20,https://learnsdet.com/,407,0,306
1587087494559,657,HomePage,200,OK,Users 1-11,text,true,,102991,236,20,20,https://learnsdet.com/,72,0,34
1587087494559,72,HomePage-0,301,Moved Permanently,Users 1-11,text,true,,479,118,20,20,http://learnsdet.com/,72,0,34
1587087494631,585,HomePage-1,200,OK,Users 1-11,text,true,,102512,118,20,20,https://learnsdet.com/,375,0,250
1587087494234,992,HomePage,200,OK,Users 1-1,text,true,,102991,236,20,20,https://learnsdet.com/,130,0,79
1587087494234,134,HomePage-0,301,Moved Permanently,Users 1-1,text,true,,479,118,20,20,http://learnsdet.com/,130,0,79
1587087494372,854,HomePage-1,200,OK,Users 1-1,text,true,,102512,118,20,20,https://learnsdet.com/,635,0,513
1587087494661,566,HomePage,200,OK,Users 1-13,text,true,,102991,236,20,20,https://learnsdet.com/,69,0,34
1587087494661,69,HomePage-0,301,Moved Permanently,Users 1-13,text,true,,479,118,20,20,http://learnsdet.com/,69,0,34
1587087494731,496,HomePage-1,200,OK,Users 1-13,text,true,,102512,118,20,20,https://learnsdet.com/,256,0,153
1587087494758,404,HomePage,200,OK,Users 1-15,text,true,,102991,236,20,20,https://learnsdet.com/,78,0,37
1587087494758,78,HomePage-0,301,Moved Permanently,Users 1-15,text,true,,479,118,20,20,http://learnsdet.com/,78,0,37
1587087494837,325,HomePage-1,200,OK,Users 1-15,text,true,,102512,118,20,20,https://learnsdet.com/,255,0,164
1587087494707,524,HomePage,200,OK,Users 1-14,text,true,,102991,236,20,20,https://learnsdet.com/,85,0,39
1587087494707,85,HomePage-0,301,Moved Permanently,Users 1-14,text,true,,479,118,20,20,http://learnsdet.com/,85,0,39
1587087494793,438,HomePage-1,200,OK,Users 1-14,text,true,,102512,118,20,20,https://learnsdet.com/,268,0,132
1587087494234,1008,HomePage,200,OK,Users 1-2,text,true,,102991,236,20,20,https://learnsdet.com/,134,0,80
1587087494234,134,HomePage-0,301,Moved Permanently,Users 1-2,text,true,,479,118,20,20,http://learnsdet.com/,134,0,80
1587087494374,868,HomePage-1,200,OK,Users 1-2,text,true,,102512,118,20,20,https://learnsdet.com/,658,0,509
1587087494818,425,HomePage,200,OK,Users 1-16,text,true,,102991,236,20,20,https://learnsdet.com/,71,0,34
1587087494818,71,HomePage-0,301,Moved Permanently,Users 1-16,text,true,,479,118,20,20,http://learnsdet.com/,71,0,34
1587087494890,353,HomePage-1,200,OK,Users 1-16,text,true,,102512,118,20,20,https://learnsdet.com/,281,0,202
1587087494860,398,HomePage,200,OK,Users 1-17,text,true,,102991,236,20,20,https://learnsdet.com/,71,0,36
1587087494860,71,HomePage-0,301,Moved Permanently,Users 1-17,text,true,,479,118,20,20,http://learnsdet.com/,71,0,36
1587087494932,326,HomePage-1,200,OK,Users 1-17,text,true,,102512,118,20,20,https://learnsdet.com/,254,0,175
1587087494908,375,HomePage,200,OK,Users 1-18,text,true,,102991,236,20,20,https://learnsdet.com/,84,0,34
1587087494908,84,HomePage-0,301,Moved Permanently,Users 1-18,text,true,,479,118,20,20,http://learnsdet.com/,84,0,34
1587087495002,281,HomePage-1,200,OK,Users 1-18,text,true,,102512,118,20,20,https://learnsdet.com/,205,0,128
1587087495197,153,AboutPage,200,OK,Users 1-9,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,39,0,0
1587087495197,39,AboutPage-0,301,Moved Permanently,Users 1-9,text,true,,441,125,20,20,http://learnsdet.com/aboutus,39,0,0
1587087495236,46,AboutPage-1,301,Moved Permanently,Users 1-9,text,true,,442,125,20,20,https://learnsdet.com/aboutus,46,0,0
1587087495283,67,AboutPage-2,200,OK,Users 1-9,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,58,0,0
1587087495198,154,AboutPage,200,OK,Users 1-3,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,43,0,0
1587087494957,395,HomePage,200,OK,Users 1-19,text,true,,102991,236,20,20,https://learnsdet.com/,97,0,58
1587087495198,43,AboutPage-0,301,Moved Permanently,Users 1-3,text,true,,441,125,20,20,http://learnsdet.com/aboutus,43,0,0
1587087494957,97,HomePage-0,301,Moved Permanently,Users 1-19,text,true,,479,118,20,20,http://learnsdet.com/,97,0,58
1587087495241,40,AboutPage-1,301,Moved Permanently,Users 1-3,text,true,,442,125,20,20,https://learnsdet.com/aboutus,40,0,0
1587087495055,297,HomePage-1,200,OK,Users 1-19,text,true,,102512,118,20,20,https://learnsdet.com/,203,0,121
1587087495281,71,AboutPage-2,200,OK,Users 1-3,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,54,0,0
1587087495198,155,AboutPage,200,OK,Users 1-4,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,42,0,0
1587087495198,42,AboutPage-0,301,Moved Permanently,Users 1-4,text,true,,441,125,20,20,http://learnsdet.com/aboutus,42,0,0
1587087495240,41,AboutPage-1,301,Moved Permanently,Users 1-4,text,true,,442,125,20,20,https://learnsdet.com/aboutus,41,0,0
1587087495281,72,AboutPage-2,200,OK,Users 1-4,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,67,0,0
1587087495211,143,AboutPage,200,OK,Users 1-10,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,37,0,0
1587087495211,37,AboutPage-0,301,Moved Permanently,Users 1-10,text,true,,441,125,20,20,http://learnsdet.com/aboutus,37,0,0
1587087495248,37,AboutPage-1,301,Moved Permanently,Users 1-10,text,true,,442,125,20,20,https://learnsdet.com/aboutus,37,0,0
1587087495285,69,AboutPage-2,200,OK,Users 1-10,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,65,0,0
1587087495197,157,AboutPage,200,OK,Users 1-5,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,42,0,0
1587087495197,42,AboutPage-0,301,Moved Permanently,Users 1-5,text,true,,441,125,20,20,http://learnsdet.com/aboutus,42,0,0
1587087495239,44,AboutPage-1,301,Moved Permanently,Users 1-5,text,true,,442,125,20,20,https://learnsdet.com/aboutus,44,0,0
1587087495283,71,AboutPage-2,200,OK,Users 1-5,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,70,0,0
1587087495197,158,AboutPage,200,OK,Users 1-8,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,37,0,0
1587087495197,37,AboutPage-0,301,Moved Permanently,Users 1-8,text,true,,441,125,20,20,http://learnsdet.com/aboutus,37,0,0
1587087495235,44,AboutPage-1,301,Moved Permanently,Users 1-8,text,true,,442,125,20,20,https://learnsdet.com/aboutus,44,0,0
1587087495279,76,AboutPage-2,200,OK,Users 1-8,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,61,0,0
1587087495198,158,AboutPage,200,OK,Users 1-12,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,45,0,0
1587087495198,45,AboutPage-0,301,Moved Permanently,Users 1-12,text,true,,441,125,20,20,http://learnsdet.com/aboutus,45,0,0
1587087495244,40,AboutPage-1,301,Moved Permanently,Users 1-12,text,true,,442,125,20,20,https://learnsdet.com/aboutus,40,0,0
1587087495284,72,AboutPage-2,200,OK,Users 1-12,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,71,0,0
1587087495197,175,AboutPage,200,OK,Users 1-6,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,47,0,0
1587087495006,366,HomePage,200,OK,Users 1-20,text,true,,102991,236,20,20,https://learnsdet.com/,77,0,34
1587087495197,47,AboutPage-0,301,Moved Permanently,Users 1-6,text,true,,441,125,20,20,http://learnsdet.com/aboutus,47,0,0
1587087495006,77,HomePage-0,301,Moved Permanently,Users 1-20,text,true,,479,118,20,20,http://learnsdet.com/,77,0,34
1587087495244,41,AboutPage-1,301,Moved Permanently,Users 1-6,text,true,,442,125,20,20,https://learnsdet.com/aboutus,41,0,0
1587087495084,288,HomePage-1,200,OK,Users 1-20,text,true,,102512,118,20,20,https://learnsdet.com/,195,0,122
1587087495285,87,AboutPage-2,200,OK,Users 1-6,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,70,0,0
1587087495228,146,AboutPage,200,OK,Users 1-13,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,36,0,0
1587087495227,148,AboutPage,200,OK,Users 1-1,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,41,0,0
1587087495228,36,AboutPage-0,301,Moved Permanently,Users 1-13,text,true,,441,125,20,20,http://learnsdet.com/aboutus,36,0,0
1587087495227,41,AboutPage-0,301,Moved Permanently,Users 1-1,text,true,,441,125,20,20,http://learnsdet.com/aboutus,41,0,0
1587087495265,37,AboutPage-1,301,Moved Permanently,Users 1-13,text,true,,442,125,20,20,https://learnsdet.com/aboutus,37,0,0
1587087495268,35,AboutPage-1,301,Moved Permanently,Users 1-1,text,true,,442,125,20,20,https://learnsdet.com/aboutus,35,0,0
1587087495303,71,AboutPage-2,200,OK,Users 1-13,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,71,0,0
1587087495304,71,AboutPage-2,200,OK,Users 1-1,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,70,0,0
1587087495228,149,AboutPage,200,OK,Users 1-15,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,36,0,0
1587087495228,36,AboutPage-0,301,Moved Permanently,Users 1-15,text,true,,441,125,20,20,http://learnsdet.com/aboutus,36,0,0
1587087495264,38,AboutPage-1,301,Moved Permanently,Users 1-15,text,true,,442,125,20,20,https://learnsdet.com/aboutus,38,0,0
1587087495302,75,AboutPage-2,200,OK,Users 1-15,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,74,0,0
1587087495199,157,AboutPage,200,OK,Users 1-7,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,37,0,0
1587087495199,37,AboutPage-0,301,Moved Permanently,Users 1-7,text,true,,441,125,20,20,http://learnsdet.com/aboutus,37,0,0
1587087495236,44,AboutPage-1,301,Moved Permanently,Users 1-7,text,true,,442,125,20,20,https://learnsdet.com/aboutus,44,0,0
1587087495280,76,AboutPage-2,200,OK,Users 1-7,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,62,0,0
1587087495232,146,AboutPage,200,OK,Users 1-14,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,34,0,0
1587087495218,160,AboutPage,200,OK,Users 1-11,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,38,0,0
1587087495232,34,AboutPage-0,301,Moved Permanently,Users 1-14,text,true,,441,125,20,20,http://learnsdet.com/aboutus,34,0,0
1587087495218,38,AboutPage-0,301,Moved Permanently,Users 1-11,text,true,,441,125,20,20,http://learnsdet.com/aboutus,38,0,0
1587087495266,35,AboutPage-1,301,Moved Permanently,Users 1-14,text,true,,442,125,20,20,https://learnsdet.com/aboutus,35,0,0
1587087495256,37,AboutPage-1,301,Moved Permanently,Users 1-11,text,true,,442,125,20,20,https://learnsdet.com/aboutus,37,0,0
1587087495302,76,AboutPage-2,200,OK,Users 1-14,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,75,0,0
1587087495293,85,AboutPage-2,200,OK,Users 1-11,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,84,0,0
1587087495243,146,AboutPage,200,OK,Users 1-16,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,40,0,0
1587087495243,40,AboutPage-0,301,Moved Permanently,Users 1-16,text,true,,441,125,20,20,http://learnsdet.com/aboutus,40,0,0
1587087495283,66,AboutPage-1,301,Moved Permanently,Users 1-16,text,true,,442,125,20,20,https://learnsdet.com/aboutus,66,0,0
1587087495349,40,AboutPage-2,200,OK,Users 1-16,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,39,0,0
1587087495243,147,AboutPage,200,OK,Users 1-2,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,41,0,0
1587087495243,41,AboutPage-0,301,Moved Permanently,Users 1-2,text,true,,441,125,20,20,http://learnsdet.com/aboutus,41,0,0
1587087495284,65,AboutPage-1,301,Moved Permanently,Users 1-2,text,true,,442,125,20,20,https://learnsdet.com/aboutus,65,0,0
1587087495349,41,AboutPage-2,200,OK,Users 1-2,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,39,0,0
1587087495258,137,AboutPage,200,OK,Users 1-17,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,35,0,0
1587087495258,35,AboutPage-0,301,Moved Permanently,Users 1-17,text,true,,441,125,20,20,http://learnsdet.com/aboutus,35,0,0
1587087495293,63,AboutPage-1,301,Moved Permanently,Users 1-17,text,true,,442,125,20,20,https://learnsdet.com/aboutus,63,0,0
1587087495356,39,AboutPage-2,200,OK,Users 1-17,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,38,0,0
1587087495284,137,AboutPage,200,OK,Users 1-18,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,58,0,0
1587087495284,58,AboutPage-0,301,Moved Permanently,Users 1-18,text,true,,441,125,20,20,http://learnsdet.com/aboutus,58,0,0
1587087495342,34,AboutPage-1,301,Moved Permanently,Users 1-18,text,true,,442,125,20,20,https://learnsdet.com/aboutus,34,0,0
1587087495376,45,AboutPage-2,200,OK,Users 1-18,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,43,0,0
1587087495353,214,AboutPage,200,OK,Users 1-19,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,37,0,0
1587087495353,37,AboutPage-0,301,Moved Permanently,Users 1-19,text,true,,441,125,20,20,http://learnsdet.com/aboutus,37,0,0
1587087495390,47,AboutPage-1,301,Moved Permanently,Users 1-19,text,true,,442,125,20,20,https://learnsdet.com/aboutus,47,0,0
1587087495437,130,AboutPage-2,200,OK,Users 1-19,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,129,0,0
1587087495372,268,AboutPage,200,OK,Users 1-20,text,true,,33806,376,20,20,https://learnsdet.com/aboutus/,47,0,0
1587087495372,47,AboutPage-0,301,Moved Permanently,Users 1-20,text,true,,441,125,20,20,http://learnsdet.com/aboutus,47,0,0
1587087495419,145,AboutPage-1,301,Moved Permanently,Users 1-20,text,true,,442,125,20,20,https://learnsdet.com/aboutus,145,0,0
1587087495564,76,AboutPage-2,200,OK,Users 1-20,text,true,,32923,126,20,20,https://learnsdet.com/aboutus/,75,0,0
1587087495356,2280,ContactsPage,200,OK,Users 1-8,text,true,,38919,382,20,20,https://learnsdet.com/contactus/,695,0,0
1587087495356,695,ContactsPage-0,301,Moved Permanently,Users 1-8,text,true,,484,127,20,20,http://learnsdet.com/contactus,695,0,0
1587087496052,609,ContactsPage-1,301,Moved Permanently,Users 1-8,text,true,,485,127,20,20,https://learnsdet.com/contactus,609,0,0
1587087496662,974,ContactsPage-2,200,OK,Users 1-8,text,true,,37950,128,20,20,https://learnsdet.com/contactus/,961,0,79
1587087495641,1998,ContactsPage,200,OK,Users 1-20,text,true,,38921,382,20,20,https://learnsdet.com/contactus/,497,0,0
1587087495641,497,ContactsPage-0,301,Moved Permanently,Users 1-20,text,true,,484,127,20,20,http://learnsdet.com/contactus,497,0,0
1587087496139,489,ContactsPage-1,301,Moved Permanently,Users 1-20,text,true,,485,127,20,20,https://learnsdet.com/contactus,489,0,0
1587087496629,1010,ContactsPage-2,200,OK,Users 1-20,text,true,,37952,128,20,20,https://learnsdet.com/contactus/,994,0,0
1587087495395,2245,ContactsPage,200,OK,Users 1-17,text,true,,38918,382,18,18,https://learnsdet.com/contactus/,655,0,0
1587087495395,655,ContactsPage-0,301,Moved Permanently,Users 1-17,text,true,,484,127,18,18,http://learnsdet.com/contactus,655,0,0
1587087496050,464,ContactsPage-1,301,Moved Permanently,Users 1-17,text,true,,485,127,18,18,https://learnsdet.com/contactus,464,0,0
1587087496515,1125,ContactsPage-2,200,OK,Users 1-17,text,true,,37949,128,18,18,https://learnsdet.com/contactus/,1114,0,0
1587087495372,2271,ContactsPage,200,OK,Users 1-6,text,true,,38921,382,17,17,https://learnsdet.com/contactus/,1142,0,0
1587087495378,2265,ContactsPage,200,OK,Users 1-7,text,true,,38921,382,17,17,https://learnsdet.com/contactus/,1185,0,0
1587087495372,1142,ContactsPage-0,301,Moved Permanently,Users 1-6,text,true,,484,127,17,17,http://learnsdet.com/contactus,1142,0,0
1587087495378,1185,ContactsPage-0,301,Moved Permanently,Users 1-7,text,true,,484,127,17,17,http://learnsdet.com/contactus,1185,0,0
1587087496515,422,ContactsPage-1,301,Moved Permanently,Users 1-6,text,true,,485,127,17,17,https://learnsdet.com/contactus,422,0,94
1587087496563,446,ContactsPage-1,301,Moved Permanently,Users 1-7,text,true,,485,127,17,17,https://learnsdet.com/contactus,446,0,85
1587087496937,706,ContactsPage-2,200,OK,Users 1-6,text,true,,37952,128,17,17,https://learnsdet.com/contactus/,692,0,0
1587087497010,633,ContactsPage-2,200,OK,Users 1-7,text,true,,37952,128,17,17,https://learnsdet.com/contactus/,618,0,0
1587087495568,2075,ContactsPage,200,OK,Users 1-19,text,true,,38918,382,17,17,https://learnsdet.com/contactus/,483,0,0
1587087495568,483,ContactsPage-0,301,Moved Permanently,Users 1-19,text,true,,484,127,17,17,http://learnsdet.com/contactus,483,0,0
1587087496051,559,ContactsPage-1,301,Moved Permanently,Users 1-19,text,true,,485,127,17,17,https://learnsdet.com/contactus,559,0,0
1587087496610,1033,ContactsPage-2,200,OK,Users 1-19,text,true,,37949,128,17,17,https://learnsdet.com/contactus/,1014,0,0
1587087495421,2223,ContactsPage,200,OK,Users 1-18,text,true,,38918,382,17,17,https://learnsdet.com/contactus/,855,0,0
1587087495378,2265,ContactsPage,200,OK,Users 1-15,text,true,,38921,382,17,17,https://learnsdet.com/contactus/,1126,0,0
1587087495378,1126,ContactsPage-0,301,Moved Permanently,Users 1-15,text,true,,484,127,17,17,http://learnsdet.com/contactus,1126,0,0
1587087496505,430,ContactsPage-1,301,Moved Permanently,Users 1-15,text,true,,485,127,17,17,https://learnsdet.com/contactus,430,0,0
1587087496935,708,ContactsPage-2,200,OK,Users 1-15,text,true,,37952,128,17,17,https://learnsdet.com/contactus/,690,0,71
1587087495375,2269,ContactsPage,200,OK,Users 1-1,text,true,,38921,382,17,17,https://learnsdet.com/contactus/,908,0,0
1587087495375,908,ContactsPage-0,301,Moved Permanently,Users 1-1,text,true,,484,127,17,17,http://learnsdet.com/contactus,908,0,0
1587087496283,605,ContactsPage-1,301,Moved Permanently,Users 1-1,text,true,,485,127,17,17,https://learnsdet.com/contactus,605,0,0
1587087496888,756,ContactsPage-2,200,OK,Users 1-1,text,true,,37952,128,17,17,https://learnsdet.com/contactus/,739,0,76
1587087495421,855,ContactsPage-0,301,Moved Permanently,Users 1-18,text,true,,484,127,17,17,http://learnsdet.com/contactus,855,0,0
1587087496276,575,ContactsPage-1,301,Moved Permanently,Users 1-18,text,true,,485,127,17,17,https://learnsdet.com/contactus,575,0,0
1587087496852,792,ContactsPage-2,200,OK,Users 1-18,text,true,,37949,128,17,17,https://learnsdet.com/contactus/,774,0,0
1587087495379,2266,ContactsPage,200,OK,Users 1-14,text,true,,38919,382,15,15,https://learnsdet.com/contactus/,924,0,0
1587087495355,2290,ContactsPage,200,OK,Users 1-5,text,true,,38919,382,15,15,https://learnsdet.com/contactus/,1208,0,0
1587087495379,924,ContactsPage-0,301,Moved Permanently,Users 1-14,text,true,,484,127,15,15,http://learnsdet.com/contactus,924,0,0
1587087495355,1208,ContactsPage-0,301,Moved Permanently,Users 1-5,text,true,,484,127,15,15,http://learnsdet.com/contactus,1208,0,0
1587087496303,584,ContactsPage-1,301,Moved Permanently,Users 1-14,text,true,,485,127,15,15,https://learnsdet.com/contactus,584,0,0
1587087496563,461,ContactsPage-1,301,Moved Permanently,Users 1-5,text,true,,485,127,15,15,https://learnsdet.com/contactus,461,0,80
1587087496887,758,ContactsPage-2,200,OK,Users 1-14,text,true,,37950,128,15,15,https://learnsdet.com/contactus/,741,0,80
1587087497024,621,ContactsPage-2,200,OK,Users 1-5,text,true,,37950,128,15,15,https://learnsdet.com/contactus/,612,0,0
1587087495389,2256,ContactsPage,200,OK,Users 1-16,text,true,,38921,382,15,15,https://learnsdet.com/contactus/,874,0,0
1587087495389,874,ContactsPage-0,301,Moved Permanently,Users 1-16,text,true,,484,127,15,15,http://learnsdet.com/contactus,874,0,0
1587087496263,589,ContactsPage-1,301,Moved Permanently,Users 1-16,text,true,,485,127,15,15,https://learnsdet.com/contactus,589,0,0
1587087496852,793,ContactsPage-2,200,OK,Users 1-16,text,true,,37952,128,15,15,https://learnsdet.com/contactus/,777,0,0
1587087495353,2292,ContactsPage,200,OK,Users 1-3,text,true,,38921,382,14,14,https://learnsdet.com/contactus/,697,0,0
1587087495353,697,ContactsPage-0,301,Moved Permanently,Users 1-3,text,true,,484,127,14,14,http://learnsdet.com/contactus,697,0,0
1587087496050,514,ContactsPage-1,301,Moved Permanently,Users 1-3,text,true,,485,127,14,14,https://learnsdet.com/contactus,514,0,0
1587087496564,1081,ContactsPage-2,200,OK,Users 1-3,text,true,,37952,128,14,14,https://learnsdet.com/contactus/,1064,0,79
1587087495351,2295,ContactsPage,200,OK,Users 1-9,text,true,,38921,382,13,13,https://learnsdet.com/contactus/,899,0,0
1587087495351,899,ContactsPage-0,301,Moved Permanently,Users 1-9,text,true,,484,127,13,13,http://learnsdet.com/contactus,899,0,0
1587087496251,602,ContactsPage-1,301,Moved Permanently,Users 1-9,text,true,,485,127,13,13,https://learnsdet.com/contactus,602,0,0
1587087496853,793,ContactsPage-2,200,OK,Users 1-9,text,true,,37952,128,13,13,https://learnsdet.com/contactus/,774,0,75
1587087495354,2292,ContactsPage,200,OK,Users 1-4,text,true,,38919,382,13,13,https://learnsdet.com/contactus/,696,0,0
1587087495354,696,ContactsPage-0,301,Moved Permanently,Users 1-4,text,true,,484,127,13,13,http://learnsdet.com/contactus,696,0,0
1587087496050,518,ContactsPage-1,301,Moved Permanently,Users 1-4,text,true,,485,127,13,13,https://learnsdet.com/contactus,518,0,0
1587087496569,1077,ContactsPage-2,200,OK,Users 1-4,text,true,,37950,128,13,13,https://learnsdet.com/contactus/,1062,0,76
1587087495372,2274,ContactsPage,200,OK,Users 1-12,text,true,,38919,382,13,13,https://learnsdet.com/contactus/,675,0,0
1587087495372,675,ContactsPage-0,301,Moved Permanently,Users 1-12,text,true,,484,127,13,13,http://learnsdet.com/contactus,675,0,0
1587087496047,563,ContactsPage-1,301,Moved Permanently,Users 1-12,text,true,,485,127,13,13,https://learnsdet.com/contactus,563,0,0
1587087496610,1036,ContactsPage-2,200,OK,Users 1-12,text,true,,37950,128,13,13,https://learnsdet.com/contactus/,1014,0,0
1587087495375,2271,ContactsPage,200,OK,Users 1-13,text,true,,38919,382,12,12,https://learnsdet.com/contactus/,936,0,0
1587087495375,936,ContactsPage-0,301,Moved Permanently,Users 1-13,text,true,,484,127,12,12,http://learnsdet.com/contactus,936,0,0
1587087496311,597,ContactsPage-1,301,Moved Permanently,Users 1-13,text,true,,485,127,12,12,https://learnsdet.com/contactus,597,0,0
1587087496908,738,ContactsPage-2,200,OK,Users 1-13,text,true,,37950,128,12,12,https://learnsdet.com/contactus/,718,0,72
1587087495390,2257,ContactsPage,200,OK,Users 1-2,text,true,,38919,382,12,12,https://learnsdet.com/contactus/,1089,0,0
1587087495390,1089,ContactsPage-0,301,Moved Permanently,Users 1-2,text,true,,484,127,12,12,http://learnsdet.com/contactus,1089,0,0
1587087496479,463,ContactsPage-1,301,Moved Permanently,Users 1-2,text,true,,485,127,12,12,https://learnsdet.com/contactus,463,0,88
1587087496942,705,ContactsPage-2,200,OK,Users 1-2,text,true,,37950,128,12,12,https://learnsdet.com/contactus/,685,0,0
1587087495354,2333,ContactsPage,200,OK,Users 1-10,text,true,,38919,382,2,2,https://learnsdet.com/contactus/,1125,0,0
1587087495354,1125,ContactsPage-0,301,Moved Permanently,Users 1-10,text,true,,484,127,2,2,http://learnsdet.com/contactus,1125,0,0
1587087496479,534,ContactsPage-1,301,Moved Permanently,Users 1-10,text,true,,485,127,2,2,https://learnsdet.com/contactus,534,0,0
1587087497014,673,ContactsPage-2,200,OK,Users 1-10,text,true,,37950,128,2,2,https://learnsdet.com/contactus/,671,0,73
1587087495378,2489,ContactsPage,200,OK,Users 1-11,text,true,,38921,382,1,1,https://learnsdet.com/contactus/,1380,0,0
1587087495378,1380,ContactsPage-0,301,Moved Permanently,Users 1-11,text,true,,484,127,1,1,http://learnsdet.com/contactus,1380,0,0
1587087496759,382,ContactsPage-1,301,Moved Permanently,Users 1-11,text,true,,485,127,1,1,https://learnsdet.com/contactus,382,0,73
1587087497141,726,ContactsPage-2,200,OK,Users 1-11,text,true,,37952,128,1,1,https://learnsdet.com/contactus/,722,0,0
